order,id,urban_rural,landuse_id,landuse_description,label,clf
1331,765143,1,6,mercadinho reis,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1332,4633754,2,6,mercearia de alimentos,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1333,2698043,1,6,deposito do mercadinho,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1334,3058380,2,3,armazem,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1335,5210226,1,6,mercadinho de verduras e legumes,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1336,5251149,1,6,sacolao e mercearia do seu chico,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1337,3035675,1,6,mercadinho de alimentos,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1338,1414341,1,6,mercearia do manoel,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1339,10809348,1,6,mercado lubrificantes,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
1340,9125758,1,6,loja material de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1341,3188970,2,6,casa do campo e material de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1342,1217999,1,6,deposito materiais de construcao alvorad,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1343,11244830,1,6,deposito de materiais de construcao usad,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1344,7151584,1,6,freire materiais de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1345,10751363,1,6,madeforte madeiras em geral,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1346,1080631,1,6,material de construcao cesar,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1347,6307617,1,6,vena rio material de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1348,6636901,1,6,deposito material de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1349,6746182,1,6,deposito materiais para construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,lr
1350,633451,2,6,deposito vago,DESOCUPADO,lr
1351,6563084,1,6,terreno baldio,DESOCUPADO,lr
1352,5517544,1,6,comodo vago,DESOCUPADO,lr
1353,6184621,1,6,loja fechada sem atividade,DESOCUPADO,lr
1354,6739741,1,6,desocupado,DESOCUPADO,lr
1355,1885722,1,6,predio para alugar,DESOCUPADO,lr
1356,5628825,1,6,comercio vago,DESOCUPADO,lr
1357,5419054,2,6,estalecimento vago,DESOCUPADO,lr
1358,10244020,1,6,industrial abandonado,DESOCUPADO,lr
1359,3079359,1,6,predio da antiga telasa,DESOCUPADO,lr
1360,287631,1,6,escritorio da oficina,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1361,1759013,1,6,oficina casa dos freios,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1362,5170321,1,6,auto pecas monte santo,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1363,3083095,1,6,borracharia e oficina do girlanio,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1364,8490850,1,6,oficina mecanica  alfa,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1365,5400268,1,6,auto mecanica abreu,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1366,4245102,1,6,oficina mecanica de moto,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1367,10403433,1,6,venda de carros e oficina,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1368,11436008,1,6,mecanica eletrica,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1369,8843223,1,6,instalacao de som automotivo,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,lr
1370,9417079,2,3,gado de leite,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1371,4358222,2,3,cafeicultura,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1372,4886875,2,3,leite,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1373,5756570,2,3,cultivo  de cafe,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1374,6065651,2,3,curral de ordenha de vacas,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1375,6587385,1,3,criacao de aves,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1376,8728194,1,3,chacara sao luiz,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1377,5871235,2,3,sitio boa esperanca,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1378,5134889,2,3,cultivo do cafe,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1379,8595932,2,3,gado leiteiro,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",lr
1380,6134053,1,6,banca,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1381,6661218,1,6,comercio varejista de brinquedos,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1382,8236082,1,6,loja de brinquedos e presente,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1383,11142581,1,6,livraria e loja evangelhica,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1384,9691992,1,6,papelaria e bazar,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1385,5236064,1,6,banca cacaldo  tenes,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1386,48093,1,6,papelaria cariri,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1387,4680523,1,6,papelaria cunha,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1388,7153685,1,6,casa de racao agro pesca,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1389,8040505,1,6,loja de brinquedos,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",lr
1390,6371132,1,6,estacao celular ericsson,INFORMAÇÃO E COMUNICAÇÃO,lr
1391,291430,1,6,telefonia e  antena parabolica,INFORMAÇÃO E COMUNICAÇÃO,lr
1392,9501371,1,6,telefonia,INFORMAÇÃO E COMUNICAÇÃO,lr
1393,5314152,1,6,torre celular,INFORMAÇÃO E COMUNICAÇÃO,lr
1394,9070434,1,6,estacao telefonica,INFORMAÇÃO E COMUNICAÇÃO,lr
1395,537446,2,6,torre da cx dagua,INFORMAÇÃO E COMUNICAÇÃO,lr
1396,5890099,1,6,radio pomerana,INFORMAÇÃO E COMUNICAÇÃO,lr
1397,5099688,1,6,tv cancella,INFORMAÇÃO E COMUNICAÇÃO,lr
1398,1309088,1,6,deposito da telemar,INFORMAÇÃO E COMUNICAÇÃO,lr
1399,7206033,1,6,servicos de mototaxista,INFORMAÇÃO E COMUNICAÇÃO,lr
1400,4629686,2,6,mineradora de granito,INDÚSTRIAS EXTRATIVAS,lr
1401,6541103,1,6,mineracao industria e exportacao,INDÚSTRIAS EXTRATIVAS,lr
1402,9374065,1,6,deposito da mineracao,INDÚSTRIAS EXTRATIVAS,lr
1403,9728631,2,6,extracao de carvao,INDÚSTRIAS EXTRATIVAS,lr
1404,8445369,2,6,minerpal mineracao e comercio ltda,INDÚSTRIAS EXTRATIVAS,lr
1405,3468830,1,6,fabrica de mineracao,INDÚSTRIAS EXTRATIVAS,lr
1406,9599625,2,6,extracao de pedras pedreira,INDÚSTRIAS EXTRATIVAS,lr
1407,9998306,1,6,mineradora aqueartes,INDÚSTRIAS EXTRATIVAS,lr
1408,1043765,1,6,cooperativa de extracao de areia,INDÚSTRIAS EXTRATIVAS,lr
1409,2113705,1,6,extracao de jogos a zebra,INDÚSTRIAS EXTRATIVAS,lr
1410,7684291,1,6,distribuidora molas,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1411,6684902,1,6,distribuidora de utensilos domesticos,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1412,4473362,1,6,distribuidora de bebida,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1413,9548572,1,6,distribuidora de alho,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1414,6924944,1,6,varejo de bebidas,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1415,3680915,1,6,distribuidora de gas,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1416,11115808,1,6,distribuidora de cosmeticod zanpeck,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1417,5948130,1,6,distribuidora de bebidas,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1418,9914954,1,6,distribuidora de artigos religiosos,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1419,9850627,1,6,distribuidora de alimentos congelados,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",lr
1420,1147609,2,6,posto de taxi,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1421,6262749,1,6,posto gasolina,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1422,9177695,1,6,auto eletrica goncalves,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1423,2849472,1,6,posto de combustivel sao cristovao,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1424,7187788,1,6,posto combustivel,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1425,8794553,1,6,auto socorro retifica remotol,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1426,6791742,1,6,posto de cobustivel,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1427,5976532,1,6,posto br,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1428,2803997,1,6,auto eletrica ljs,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1429,1358711,1,6,posto da agespisa,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,lr
1430,7201836,1,6,escritorio de grameiro,CONSTRUÇÃO,lr
1431,10540120,1,6,escritorio do iagro,CONSTRUÇÃO,lr
1432,5267529,1,6,escritorio de contabilidade,CONSTRUÇÃO,lr
1433,7871632,1,6,escritorio psicotecnico,CONSTRUÇÃO,lr
1434,8256100,1,6,jvb escritorio,CONSTRUÇÃO,lr
1435,1644761,1,6,escritorio e lanchonete,CONSTRUÇÃO,lr
1436,5156135,1,6,escritorio de despachante,CONSTRUÇÃO,lr
1437,4387629,1,6,escritorio contabilidade,CONSTRUÇÃO,lr
1438,6703421,1,6,escritorio de terapia,CONSTRUÇÃO,lr
1439,3005243,1,6,empresa de servicos de vistoria previa,CONSTRUÇÃO,lr
1440,5360866,2,6,galpao de cana,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1441,8869646,1,6,deposito da duranox,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1442,1950827,1,6,deposito em geral,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1443,151038,2,6,galpao de cafe,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1444,10823290,2,6,galpao,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1445,6775049,1,6,deposito de buffet,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1446,6802098,1,6,deposito de madeira,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1447,2808582,1,6,deposito de pescadores,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1448,2445170,1,6,deposito de mercadorias,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1449,1469709,1,6,deposito de macenaria,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,lr
1450,3074478,1,6,cartorio do registro civil e notas,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1451,9293784,1,6,registro de imoveis oficio,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1452,5211067,1,6,cartorio bruno,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1453,6258174,1,6,cartorio 6oficio,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1454,7978593,1,6,oficial de registro civil i2,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1455,5698253,1,6,cartorio moura,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1456,2812523,1,6,engenharia civil,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1457,6310681,1,6,firma de engenharia,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1458,7764724,1,6,rgf engenharia,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1459,10974302,1,6,cartorio i oficio,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",lr
1460,7844560,1,6,escritorio da cidade da energia,ELETRICIDADE E GÁS,lr
1461,7148891,2,6,casa de energia,ELETRICIDADE E GÁS,lr
1462,5878356,1,6,dist energia,ELETRICIDADE E GÁS,lr
1463,1382812,1,6,substacao,ELETRICIDADE E GÁS,lr
1464,200945,2,6,gerador de energia,ELETRICIDADE E GÁS,lr
1465,2802424,1,6,firma geradora de energia,ELETRICIDADE E GÁS,lr
1466,7636114,1,6,sub estacao caiua,ELETRICIDADE E GÁS,lr
1467,603156,1,6,sub estacao rede celpa,ELETRICIDADE E GÁS,lr
1468,10614691,1,6,subestacao enersul,ELETRICIDADE E GÁS,lr
1469,10339547,1,6,dae estacao energia eletrica 8ookva,ELETRICIDADE E GÁS,lr
1470,8137892,1,6,drogaria julia,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1471,2641345,1,6,farmacia saude do rabalhador,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1472,4080775,1,6,casa produtos naturais,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1473,2820438,1,6,farmicia vila rica,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1474,6170243,1,6,farmacia andicha,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1475,7035392,1,6,reciclagem de produtos plasticos,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1476,5675383,1,6,casa de produtos veterinarios,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1477,5099000,1,6,farmacia de manipulacao,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1478,2976578,2,6,farmacia santa barbara,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1479,8558536,1,6,tatis perfumaria,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",lr
1480,5954428,1,6,estacionamento dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1481,10490533,1,6,empresa de correios e telegrafos,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1482,2264760,1,6,correios e telegrafo,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1483,722300,1,6,semp de correios e telegraf,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1484,6961800,1,6,correio,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1485,7897722,1,6,dependencia do correio,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1486,11303376,1,6,agencia dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1487,1985095,1,6,deposito dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1488,2883639,1,6,correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1489,1489145,1,6,empesa de correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,lr
1490,1951183,1,6,pagamento de agua e luz,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1491,271812,1,6,caixa d agua da aguas da amazonia,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1492,9781188,1,6,marigas e agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1493,4677399,1,6,centro de tratamento de agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1494,1702043,1,6,sistema de abastecimento de agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1495,7195308,1,6,itap agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1496,1709036,1,6,estacao de tratamento de esgoto saae,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1497,4327148,2,6,central distribuicao de agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1498,4477205,1,6,fabrica de caixa de som,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1499,5617519,2,6,estacao tratamento agua saae,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",lr
1500,10791918,1,6,hsbc banco,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1501,9179362,1,6,financeira,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1502,2955602,1,6,banco do bmg,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1503,2261132,1,6,banco pag facil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1504,7147658,1,6,instituicao financeira,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1505,4202769,1,6,banco de credito,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1506,7479791,1,6,banco itau,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1507,9502734,1,6,banco unicred,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1508,2488573,1,6,banco,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1509,9032026,1,6,sigma credito,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",lr
1510,10163019,1,6,agencia de viagens e turismo,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1511,7833819,1,6,agencia de publicidade cavassani intr,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1512,5295827,1,6,nova video locadora,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1513,10276771,1,6,agencia de emprestimos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1514,7163617,1,6,locadora de videos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1515,5256407,2,6,telecentro,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1516,9599175,1,6,video locadora embau,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1517,9676228,1,6,agencia turismo,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1518,11079938,1,6,loterica da caixa,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1519,1727854,1,6,agencia da guanabarra,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,lr
1520,10860355,1,6,hotel la famiglia,- ALOJAMENTO,lr
1521,3561178,1,6,hotel g vargas,- ALOJAMENTO,lr
1522,11029398,1,6,pousada aruana,- ALOJAMENTO,lr
1523,7068185,1,6,pousada maria florencia,- ALOJAMENTO,lr
1524,706839,1,6,pousada paraiso do amor,- ALOJAMENTO,lr
1525,1972496,2,6,hotel fazenda,- ALOJAMENTO,lr
1526,10800059,1,6,hotel infantil,- ALOJAMENTO,lr
1527,9266262,1,6,hotel parizoto,- ALOJAMENTO,lr
1528,851360,1,6,hotel,- ALOJAMENTO,lr
1529,10118172,1,6,pousada parque,- ALOJAMENTO,lr
1530,445253,1,6,phamella variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1531,3499325,1,6,barraca de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1532,7380503,1,6,loa variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1533,1789098,1,6,vitoria variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1534,1167842,1,6,lojao das variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1535,1723751,2,6,comecio de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1536,2460073,1,6,mini box variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1537,5954709,2,6,comercio de variedades e marmitex,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1538,3567220,1,6,liy variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1539,2609795,1,6,mf variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,lr
1540,1267238,1,6,escritorio de informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1541,1596275,1,6,armarinho e bazar,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1542,508354,1,6,armarinho de produtos para bebes,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1543,176241,1,6,lan house space net informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1544,10855366,1,6,loja de armarinhos,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
