ordem,uf,municipality,district,sub_district,urban_rural,landuse_id,landuse_description,categoria_cnae,dúvidas,CNAE
212694,35,45803,5,0,1,6,AVICULTURA REIS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
236705,35,39806,5,0,1,6,AVICULTURA ROXINOL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
258209,23,3931,25,0,2,3,AVICULTURA SUINO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
178808,11,155,5,0,2,3,AVICULTURAE PEIXE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
27650,42,7700,5,0,2,3,AVICULURA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
576657,42,4301,20,0,2,3,AVICUTURA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
97345,41,21604,5,0,2,3,AVICUTURA E PRODUCAO D LITE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
129176,43,4804,5,0,1,6,AVIDEO LOCADORA HARPI,,,
365278,21,11300,5,0,1,6,AVIDRACARIA E MOLDAGEM DE ALUMINIO,,,
70161,41,4808,50,0,2,6,AVIERIO,,,
470643,29,28703,5,0,2,6,AVIGRAN,,,
24993,43,12757,5,0,2,3,AVIICULTURA,,,
231050,26,4106,5,0,1,6,AVIL TECIDO VENDA DE CONFECCAO,,,
242230,32,4559,5,0,1,3,AVILCULTURA,,,
77887,50,2407,5,0,2,3,AVILCULTURA DE CORTE,,,
241912,35,9502,5,0,1,6,AVIM CAR,,,
541394,35,18701,10,0,1,6,AVIMED SAUDE CORRETORES,,,
364197,22,8007,5,0,2,3,AVIMENTO DESATIVADO,,,
518298,42,408,10,0,2,3,AVINICULA,,,
245626,29,11709,15,0,2,3,AVINOCULTURA,,,
175370,29,11709,15,0,2,3,AVINOCULTURA BOVINOCULTURA E SUINOCULTUR,,,
115455,29,11709,15,0,2,3,AVINOCULTURA E BOVINOCULTURA,,,
24442,42,11801,5,0,2,3,AVIRIO,,,
293643,42,4103,5,0,2,3,AVIULTURA,,,
276284,17,7207,5,0,2,3,AVIULTURA CAIPIRA,,,
445,41,1507,5,0,2,3,AVIULTURA DE CORTE,,,
211456,35,10609,5,0,1,6,AVIVAMENTO DA FE,,,
174140,35,48708,5,0,1,6,AVIVI SO LUXO INFORMATICA,,,
510134,43,12351,5,0,2,3,AVIVULTURA E GADO LEITEIRO,,,
59526,35,52403,5,0,1,6,AVM IMOVEIS,,,
415962,29,2807,10,0,2,3,AVRICULTURA FAMILIAR,,,
519642,43,16501,5,0,2,3,AVRICULTURA LENHA E CARVAO,,,
243224,42,19705,5,0,2,3,AVUCULTURA,,,
509457,42,8203,5,0,1,6,AWA GASTRONOMIA ORIENTAL,,,
478475,35,50308,22,0,1,6,AWL GRAFICA LTDA,,,
344250,35,50308,27,0,1,6,AWM PROPAGANDA VISUAL,,,
422712,41,19152,5,0,1,6,AWV IMOVEIS,,,
171319,21,8207,5,0,2,6,AWWRMBLEIA DE DEUS,,,
218644,31,27107,5,0,1,6,AX NEGOCIOS,,,
103554,33,5208,5,7,1,6,AXE ALTO DO OXOSSE,,,
522245,31,6200,5,62,1,6,AXE DA BAHIA,,,
517068,33,4557,5,7,1,6,AXE MIENIUM REVISTASE JORNAIS LTDA,,,
482676,35,29401,5,0,1,6,AXIES INDUSTRIAL LTDA GALVANOPLASTIA,,,
436030,33,4557,5,9,1,6,AXXON ASSESSORIA E CONSULTORIA DE EMPRES,,,
130186,31,51701,5,0,1,6,AYELIER DE NOIVAS,,,
575930,41,6902,5,6,1,6,AYMARA,,,
234912,26,11606,5,19,1,4,AYRTON SANTOS,,,
466784,52,8905,15,0,2,3,AZ,,,
234801,35,6003,5,0,1,6,AZ FERRAMENTAS,,,
524939,43,23002,5,0,1,6,AZ SEG 24,,,
207386,35,44103,5,0,1,6,AZARB,,,
175764,31,43906,5,0,1,6,AZEDORA DE TRAPO,,,
438962,29,32507,20,0,2,6,AZEMARMEM,,,
191324,17,7009,5,0,2,3,AZENDA,,,
465026,31,40001,5,0,1,6,AZEVEDO CONFECCOES,,,
379548,53,108,5,6,1,6,AZEVEDO IMOVEIS,,,
578417,43,14407,5,16,1,6,AZILO VIVA A VIDA,,,
256295,35,40903,5,0,1,6,AZM ASSESSORIA COMERCIAL PECAS E SERVICO,,,
211628,24,3251,5,0,1,6,AZUL BAR,,,
317343,35,9502,5,0,1,6,AZUL ESPORTES,,,
388995,33,233,5,0,1,6,AZUL MARINA ALUGUEL DE LANCHAS,,,
186709,31,22306,5,0,1,6,AZULEJO E CIA LOJA,,,
401562,33,4557,5,17,1,6,AZULENO USADO,,,
212739,29,13606,5,0,1,6,AZULZINHO VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,,
502342,35,50308,49,0,1,6,AZUSSA PRESENTES,,,
77319,52,8707,5,22,1,6,AZZOTTO FASHION,,,
126133,43,11007,5,0,2,3,B,NÃO DEFINIDO,,
292158,52,18607,5,0,2,6,B,NÃO DEFINIDO,,
266261,33,4557,5,23,1,6,B A INSTITUTO DE BELEZA,,,
9895,35,24402,5,0,1,6,B A R,,,
215061,23,4400,5,8,1,6,B B LANCHES,,,
319558,13,2603,5,12,1,6,B E A DISTRIBUIDORA,,,
226117,28,4805,5,0,1,6,B E C PANIFICACAO,,,
510831,22,11001,5,7,1,6,B E D CABELOS,,,
155235,52,21858,5,0,1,6,B E F IND E COM DE ALIMENTOS LTDA ME,,,
373116,13,2603,5,11,1,6,B E P PRESENTES,,,
23232,21,3505,5,0,1,6,B E Q ELETRIFICACOES,,,
414481,43,18705,5,0,1,6,B L MOTOS,,,
445648,35,43402,5,0,1,6,B L RADIADORES,,,
466047,41,1507,5,0,1,6,B LUSA ESTOFADOS,,,
330685,29,1007,5,0,1,6,B M G EMPRESTIMOS,,,
90860,11,205,5,8,1,6,B MAQUINAS,,,
5526,29,31905,5,0,1,6,B N MATERIAIS DE CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,,
48354,26,11606,5,18,1,6,B NET GAMES,,,
356394,43,21709,5,0,1,6,B P SISTEMAS DE SEGURACA,,,
512652,31,6200,60,64,1,6,B R LOTERIAS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
474793,26,10707,5,0,1,6,B0MB0MNIERE,,,
219285,35,50308,74,0,1,6,B0MB0NIERE,,,
187505,35,50308,95,0,1,6,B0MB0NIERI,,,
105110,35,39400,5,0,1,6,B0MBEIRO,,,
339184,29,27408,5,21,1,6,B0MBINIERE,,,
92826,35,50308,74,0,1,6,B0MBONIERE,,,
167865,35,50308,74,0,1,6,B0MBONIERE DA ROSE,,,
372947,35,50308,36,0,1,6,B0MBONIERE POINT DO SEU GOMES,,,
221271,35,50308,20,0,1,6,B0MBONIERI,,,
108640,35,50308,15,0,1,6,B0NBONIERI,,,
487055,26,9600,5,0,1,6,B0NBONIERI BOMBOM,,,
334271,23,13401,5,0,1,6,B0RACHARRIA,,,
60037,35,4107,5,0,1,6,B0RRACHARIA,,,
415586,35,52205,5,0,1,6,B0RRACHARIA DA 15,,,
314672,29,3201,5,0,1,6,B0RRACHARIA DO ARMANDO,,,
229317,25,15302,5,0,1,6,B0RRACHARIA DUTRA,,,
520548,28,4904,5,0,1,6,B0RRACHARIA E OFICINA SAO FELIX,,,
18802,27,8006,5,0,1,6,B0RRACHARIA SAO CRISTOVAO,,,
64179,29,6808,5,0,2,3,B0VINOS,,,
7311,27,2108,5,0,2,6,B0X DE APOIO A SEGURANCA PARTICULAR DOMI,,,
244050,25,13703,5,0,1,6,B0X VAGO,,,
95210,33,4557,5,11,1,6,B4 AP1O3,,,
257202,41,4808,5,0,1,6,B4 CONSTRUCOES CIVIS,CONSTRUÇÃO,,
252818,31,71204,5,0,1,6,BA,,,
241474,22,5516,5,0,1,6,BA DESATIVADO,,,
412822,35,56602,5,0,1,6,BA DO PARANA,,,
162787,33,4557,5,25,1,6,BA E MERCEARIA,,,
61359,35,50308,13,0,1,6,BA4,,,
27778,41,6407,10,0,1,6,BAAR DO FUMINHO,,,
295921,35,33700,5,0,2,6,BAARACAO 3,,,
559852,43,7807,5,0,1,6,BAATE E BAR,,,
93956,33,4557,5,21,1,6,BABA DE CRIANCAS,,,
303312,21,4107,5,0,1,6,BABACU BAR,,,
58541,33,4557,5,12,1,6,BABEARIA,,,
293869,29,27408,5,19,1,6,BABEARIA ELSHADAY,,,
448170,35,39301,5,0,1,6,BABEIRO,,,
125377,26,14501,5,0,1,6,BABI CONFECCOES,,,
305168,21,3000,5,0,1,6,BABINOS BAR E EVENTOS,,,
424021,22,1903,5,0,1,6,BABY ACESSORIOS,,,
483085,35,50308,71,0,1,6,BABY BIJOUX,,,
564977,33,4904,15,0,1,6,BABY CICLE,,,
314701,52,8707,5,7,1,6,BABY E CIA,,,
553297,22,11001,5,6,1,6,BABY E CYA,,,
274746,52,9101,5,0,1,6,BABY FRALDAS E VARIEDADES,,,
271498,33,4557,5,14,1,5,BABY HELP,,,
8554,15,8084,5,0,1,6,BABY LANCHE,,,
266364,22,3107,5,0,1,6,BABY LANHES,,,
90512,53,108,5,10,1,6,BABY LUKA MODA INFANTIL,,,
490051,35,15103,5,0,1,6,BABY MANIA,,,
529446,27,8808,5,0,1,6,BABY MODA INFANTIL,,,
405405,31,6200,5,67,1,6,BABY MODAS,,,
123753,35,49805,5,0,1,6,BABY MOTOS,,,
287842,23,7650,5,0,1,6,BABY SHOP,,,
473833,13,4062,5,0,1,6,BABY VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,,
401453,35,50308,34,0,1,6,BABY YURI CONFECCOES,,,
288924,21,9908,5,0,1,6,BABYLANDIA,,,
92560,53,108,5,7,1,6,BABYLANDIA CRECHE,,,
114862,14,100,5,0,1,6,BABYS FRALDAS DESCARTAVEIS,,,
159119,35,43402,5,0,1,6,BAC BASE DE APOIO COMUNITARIO,,,
491823,22,4501,5,0,1,6,BACA CINUCA,,,
554065,29,31608,5,0,2,3,BACACA,,,
272835,22,7751,5,0,1,6,BACANA BAR,,,
233175,50,2704,5,9,1,6,BACANA LANCHES,,,
243209,52,11503,5,0,1,6,BACANAS BAR,,,
465967,15,1402,50,0,1,6,BACANAS BROCAS LANCHES,,,
348114,35,8405,20,0,2,6,BACARRAO,,,
175375,41,4303,5,5,1,6,BACARRAO INDUSTRIAL,,,
153140,29,28059,5,0,2,6,BACASSA E DEPOSITO,,,
414152,50,6606,5,0,2,3,BACIA  LEITERA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
21172,50,6606,5,0,2,3,BACIA LEITEIRA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
135010,43,5306,10,0,2,3,BACIA LEITEIRA E CULTIVO DE GRAOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
123886,50,6606,5,0,2,3,BACIA LEITERA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
324556,17,17503,5,0,1,3,BACIALEITEIRA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
111727,23,7650,5,0,1,6,BACKSON HOUSE GAMES,,,
303452,35,26704,5,0,1,6,BACO,,,
458000,42,3907,5,0,1,6,BACO BRADESCO,,,
95337,26,10707,5,0,1,6,BACURAU FERRAGENS,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,,
513254,15,8084,5,0,1,6,BAD BASS,,,
130593,21,105,5,0,1,6,BADARIA E LANCHIONETE CINCO IRMAOS,,,
555212,31,45059,5,0,2,6,BADARIA E LANCHONETE SABOR DE MINAS,,,
153688,29,27408,5,22,1,6,BADEJO DE MANO,,,
276663,21,3000,5,0,1,6,BADERNA NRA DAS GRACAS,,,
326661,42,9300,5,0,1,6,BADESC BANCO,,,
305154,33,3609,5,0,1,6,BADIN LANCHES,,,
195533,35,4602,5,0,1,6,BADY LETRAS,,,
69073,29,6709,5,0,2,6,BAE,,,
167834,31,21308,5,0,1,6,BAE E RESTAURANTE,,,
377143,42,17600,5,0,1,6,BAE LANCHONETE SILVA,,,
86065,27,9301,5,0,1,6,BAEBEARIA,,,
501699,33,4557,5,14,1,6,BAEBEARIA J J,,,
297402,35,48708,5,0,1,6,BAETA EMBALAGEM,,,
360249,26,7307,5,0,2,6,BAF,,,
392665,29,29206,5,0,1,6,BAFO DA ONCA,,,
235601,29,13606,55,0,2,6,BAGACA DE CACAU,,,
456006,25,14206,5,0,1,6,BAGACEIRO DA PRACA,,,
23084,26,9600,5,0,1,6,BAGACINHO,,,
93190,35,45803,5,0,1,6,BAGATEX TECIDOS,,,
31504,43,7807,5,0,1,6,BAGE LANCHES,,,
464953,33,3906,5,0,1,6,BAGHAGE LOJA DE BOLSAS E SAPATOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,,
124879,43,8607,5,0,1,6,BAGIFER MOVEIS,,,
144293,15,7201,5,0,1,6,BAHAMAS BAR,,,
127900,52,5109,5,0,1,6,BAHAMAS NIGHT CLUB,,,
396910,32,5002,15,10,1,6,BAHAMAS SURF SHOP,,,
217885,29,24207,5,0,1,6,BAHIA,,,
510582,29,22003,12,0,1,6,BAHIA ACESSORIOS,,,
49231,29,13606,5,0,1,6,BAHIA ARTE,,,
501375,29,30105,5,0,1,6,BAHIA DIESEL,,,
179988,29,10800,5,11,1,6,BAHIA DISTRIBUIDORA DE MATERIAL DE CONST,,,
237159,17,2406,5,0,1,6,BAHIA DRINKS,,,
53502,31,18601,5,26,1,6,BAHIA LANCHES,,,
1071,28,3203,5,0,1,6,BAHIA MOTOS,,,
391006,29,14604,5,0,1,6,BAHIA PAX ASSISTENCIA FUNERAL,,,
403321,29,19553,5,0,1,6,BAHIA SHOP CAR,,,
17235,29,27408,5,6,1,6,BAHIA SOM E ACESSORIOS,,,
311992,52,8707,5,20,1,6,BAHIA TEXTIL,,,
517487,29,10800,15,0,2,6,BAHIA VOLVO,,,
358444,29,702,15,0,2,6,BAHIAGAS,,,
66082,31,6200,60,64,1,6,BAHIANAO CARNE,,,
264957,29,10727,5,0,1,6,BAHIANINHO TRATORES,,,
23293,52,12501,6,0,1,6,BAHIAS BAR E MERCEARIA,,,
314020,29,27408,5,22,1,6,BAHIATEC BALANCAS,,,
18904,29,27804,5,0,2,3,BAIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
28161,29,23902,5,0,2,6,BAIA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
453907,35,40200,5,0,1,6,BAIA  CAVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
72666,33,1702,20,0,2,3,BAIA  HARAS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
471617,27,9400,5,0,2,6,BAIA 10,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
334748,35,38204,5,0,2,6,BAIA CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
325473,29,24603,5,0,2,3,BAIA CRIACAO DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
89082,42,5407,50,0,1,3,BAIA DA VACAS E CABRAS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
264751,29,1304,20,0,1,6,BAIA DE ANIMAIS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
502436,29,7004,5,0,2,6,BAIA DE CABALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
124773,29,5701,5,0,1,6,BAIA DE CAVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
238039,32,2207,5,0,2,3,BAIA DE CAVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
25190,35,50209,5,0,2,3,BAIA DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
77293,35,23909,5,0,2,6,BAIA DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
154538,29,4308,5,0,2,6,BAIA DE COLOCAR CAVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
13261,25,4504,5,0,2,3,BAIA DE OVELHAS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
116574,27,409,10,0,2,3,BAIA DE REPRODUCAO DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
575323,31,30051,5,0,2,3,BAIA DE TRATAR CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
265509,35,23503,5,0,2,6,BAIA DOS CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
568264,29,18704,5,0,2,6,BAIA PARA CARVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
5219,27,1704,5,0,1,3,BAIA PARA CAVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
290355,24,6155,5,0,1,6,BAIA PARA CAVALO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
34323,29,15403,5,0,2,6,BAIA PARA CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
73386,41,14708,5,0,1,3,BAIA PARA CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
175590,41,17909,5,0,2,3,BAIA PARA CAVALOS HIPICA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
245715,32,3403,5,0,2,6,BAIA PARA TRATAR CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
220233,29,14901,5,0,2,6,BAIA RECICLAGEM DE LIXO,,,
301454,29,24306,5,0,1,6,BAIACO SOM,,,
272906,31,43401,5,0,1,6,BAIAN0,,,
394788,27,4500,5,0,2,6,BAIANA,,,
190431,29,10800,5,6,1,6,BAIANA BAR,,,
364773,50,3702,5,0,1,6,BAIANA MODAS E VARIEDADES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,,
567210,24,8003,5,0,1,6,BAIANINHA DIST DE ALIMENTOS,,,
548942,11,1492,5,0,1,6,BAIANINHO CONSERTOS DE MAQUINAS,,,
142761,29,19553,5,0,1,6,BAIANO AUTO PECAS,,,
521892,31,61304,5,0,1,6,BAIANO BAR,,,
185354,29,30105,5,0,1,6,BAIANO CABELELEIRO,,,
232860,33,4557,5,35,1,6,BAIANOS BAR,,,
202500,32,2405,5,0,1,6,BAIAS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
319943,35,25102,10,0,2,3,BAIAS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
27876,31,35803,10,0,2,3,BAIAS   E CURRAL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
293752,35,50605,5,0,1,6,BAIAS CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
335810,35,30300,5,0,2,6,BAIAS DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
169696,28,3500,5,0,2,3,BAIAS PARA CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
13506,27,6604,5,0,2,3,BAIAS PARA CRIACAO DE EQUINOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
449045,31,69000,5,0,1,3,BAIAS PARA EQUINOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",,
454846,15,7201,5,0,2,3,BAIER,INDÚSTRIAS DE TRANSFORMAÇÃO,,
114013,52,10208,5,0,1,6,BAIK BRASIL,,,
83815,42,2057,5,0,1,6,BAILA0 DA AUGUSTA,,,
125570,41,301,5,0,2,6,BAILAO,,,
369274,43,12104,5,0,1,6,BAILAO BERI E CIA,,,
434118,42,11504,5,0,1,6,BAILAO DO MAYER,,,
278229,31,67202,5,14,1,6,BAILAO SERTANEJO,,,
417349,31,52501,5,2,1,6,BAIMINAS,,,
496977,28,2908,5,0,1,3,BAINHA,,,
116804,41,13205,5,0,2,3,BAIO,,,
555750,29,15007,5,0,2,6,BAIO FOGOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,,
273693,17,18204,5,0,1,6,BAISCON MOTO PECAS,,,
32570,16,600,5,0,1,6,BAIUCA,,,
375537,15,7201,5,0,2,6,BAIUCA DA PROSPERIDADE,,,
399365,16,303,5,0,1,6,BAIUCA DE COMIDAS TIPICAS,,,
15734,15,1402,75,0,1,6,BAIUCA DE PRODUTOS DIVERSOS,,,
320013,15,7102,5,0,1,6,BAIUCA DE VENDA DE FARINHA E CARVAO,,,
339148,15,503,5,0,1,6,BAIUCA DEUS E AMOR,,,
180930,16,303,5,0,1,6,BAIUCA JL,,,
11454,16,204,15,0,1,6,BAIUCA MANEL,,,
97425,16,303,5,0,1,6,BAIUCA POPULAR,,,
157240,15,1808,5,0,1,6,BAIUCA PORTO 4 IRMAOS,,,
121669,16,535,5,0,2,6,BAIUCA SEM NOME,,,
38356,15,3903,5,0,1,6,BAIUCA VEM CA MEU BEM,,,
497848,25,13505,5,0,2,3,BAIXA  DO  JUA,,,
70240,22,3503,5,0,2,3,BAIXA DA PONTE,,,
38057,29,8705,8,0,2,3,BAIXA DO GINO,,,
463240,35,3307,5,0,1,6,BAIXINHO CABELEREIRO,,,
30816,51,7909,5,0,1,6,BAIXINHO CONVENIENCIA,,,
505770,35,51504,5,0,1,6,BAIXINHO MOTOS,,,
71763,51,8402,5,0,1,6,BAIXINHO RADIADORES,,,
297975,43,8508,5,0,1,6,BAIXINHOCABELEIREIRO,,,
136683,35,25904,5,0,1,6,BAIXINHOS CABELEREIRO,,,
219857,29,5800,5,0,1,6,BAIXO SUL,,,
560892,43,9209,5,0,1,6,BAJAR BIJU DE VARIEDADES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,,
4547,33,2403,5,3,1,6,BAKER HUGHES FLUIDOS,,,
317075,29,27408,5,21,1,6,BAL FRESA,,,
214665,29,19553,5,0,1,6,BAL MAGAZINE,,,
18981,52,16403,5,0,2,6,BALACA,,,
455799,11,338,5,0,1,6,BALACA E TROCA DE OLEO A VACO,,,
393961,43,14605,5,0,1,6,BALADA SUL FOTOGRAFIA E DIVULGACAO DE EV,,,
486509,51,6422,5,0,1,6,BALADAS BAR,,,
242482,42,10506,5,0,1,6,BALAIO,,,
530841,35,38709,5,0,1,6,BALAIO INSTALACAO DE SOM,,,
4150,43,14407,27,0,2,6,BALANCA,,,
88728,17,11100,5,0,2,3,BALANCA,,,
457162,31,8701,5,0,2,3,BALANCA BOVINA,,,
31231,32,5200,15,7,1,6,BALANCA CAPUABA,,,
438299,31,67608,10,0,2,6,BALANCA COMERCIAL DE BOVINOS,,,
374889,35,53708,5,0,1,6,BALANCA COMERCIAL PARA CAMINHOES,,,
475152,43,20602,5,0,1,6,BALANCA COTREL,,,
203006,31,64605,5,0,1,6,BALANCA DA GRANJA NOVO HORIZONTE,,,
229167,41,5300,5,0,1,6,BALANCA DA LAR,,,
170695,32,805,25,0,2,3,BALANCA DE BOI,,,
136783,35,11508,5,0,2,6,BALANCA DE CAMINHOES,,,
454021,11,23,5,0,2,6,BALANCA DE CARGA,,,
413528,31,69000,5,0,2,6,BALANCA DE GADO,,,
13778,43,17400,5,0,1,6,BALANCA DE PESAGEM,,,
460935,43,18705,5,0,1,6,BALANCA DE PESAGEM DE VEICULOS  GRANDES,,,
247877,33,1009,5,6,1,6,BALANCA DE PESAR CAMINHAO,,,
99898,29,9604,5,0,2,6,BALANCA DE PESAR GADO,,,
491151,29,24405,5,0,2,6,BALANCA DE PESAR PEIXE,,,
573211,27,3700,5,0,1,6,BALANCA DOS PESCADORES JARAMATAIA,,,
544212,21,9239,5,0,1,3,BALANCA E CURRAL,,,
436535,31,10608,5,0,1,6,BALANCA E RECICLAGEM,,,
254015,41,8403,5,0,1,6,BALANCA GRALHA AZUL,,,
61364,35,40259,5,0,1,6,BALANCA MUNICIPAL,,,
147829,35,38105,10,0,1,6,BALANCA MUNICIPAL ANTONIO SIMAO PIAO,,,
173378,35,7803,5,0,1,6,BALANCA PARA CAMINHOES VALDOMIRO LANCHOT,,,
536447,35,12209,5,0,1,6,BALANCA PARA PESAGEM DE CAMINHOES,,,
31304,52,5109,10,0,1,6,BALANCA PESAGEM DE CAMINHAO,,,
175173,41,11803,5,0,2,6,BALANCA PESAGEM DE CAMINHOES,,,
466688,42,15505,5,0,1,6,BALANCA PESAGEN DE CAMINHOES,,,
210234,35,53005,5,0,2,6,BALANCA RODOVIARIA,,,
329963,43,14506,5,0,2,3,BALANCABANHEIRO DE GADO COM,,,
285970,31,18601,5,21,1,6,BALANCAS E AUTOMACAO,,,
71161,41,6902,5,5,1,6,BALANCAS NOVA ERA,,,
18885,31,47907,5,0,1,6,BALANCAS PASSOS,,,
213869,35,23206,5,0,1,6,BALANCEAMENTO E ALINHAMENTO,,,
106169,31,14303,5,0,1,6,BALANCEAMENTO E ALINHAMENTO LC PNEUS,,,
148319,35,2804,5,0,1,6,BALANCEAMENTO ELETRONICO DE CARDAN,,,
106596,53,108,5,6,1,6,BALANCEAMENTO MUSCULAR TERAPIA,,,
286853,22,3909,5,0,1,6,BALANCEAR E VENDA DE PNEUS,,,
500020,21,9106,5,0,1,6,BALANCIAMENTO DE AUTOMOVEIS,,,
306461,22,11001,5,7,1,6,BALAO CENTER CONSTRUCOES,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,,
568695,51,8402,5,0,1,6,BALAO CONFECCOES,,,
183647,35,50308,10,0,1,6,BALAO PROFASHION TECIDOS LTDA,,,
458941,28,6701,5,0,1,6,BALAS E CIA,,,
185782,33,704,5,0,1,6,BALAS E DOCES,,,
193231,23,4400,70,14,1,6,BALCAO,,,
