order,id,urban_rural,landuse_id,landuse_description,label,lenient_hit,anotador1,anotador2,hit,clf,ambiguous,match_annotations,classes
341,4977589,1,6,hotel pedra grande,- ALOJAMENTO,TRUE,- ALOJAMENTO,- ALOJAMENTO,TRUE,rf,,TRUE,
756,8499562,1,6,HOTEL SOLAR DO PARCEL,- ALOJAMENTO,TRUE,- ALOJAMENTO,- ALOJAMENTO,TRUE,snorkel,,TRUE,
1943,8318820,1,6,hotel stylus,- ALOJAMENTO,TRUE,- ALOJAMENTO,- ALOJAMENTO,TRUE,svc,,TRUE,
1792,6893391,1,6,hotel tamarsol,- ALOJAMENTO,TRUE,- ALOJAMENTO,- ALOJAMENTO,TRUE,bert,,TRUE,
1265,10095232,1,6,hotel terra do ouro,- ALOJAMENTO,TRUE,- ALOJAMENTO,- ALOJAMENTO,TRUE,rf,,TRUE,
1557,6682292,1,6,hotel uirapuru,- ALOJAMENTO,TRUE,- ALOJAMENTO,- ALOJAMENTO,TRUE,svc,,TRUE,
1125,10791918,1,6,hsbc banco,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,lr,,TRUE,
945,6898153,1,6,igraja universal reino de deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,svc,,TRUE,
949,5510973,1,6,igreja,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,bert,,TRUE,
925,6939563,1,6,IGREJA  TESTEMUNHO DE GEOVA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
929,11104653,2,6,igreja assebleia de deus cemtral,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,bert,,TRUE,
932,5420939,1,6,igreja assembleia deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,lr,,TRUE,
921,8905823,2,6,igreja assemleia d deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,svc,,TRUE,
801,9489116,2,6,igreja catolica,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,lr,,TRUE,
1829,8833056,2,6,igreja catolica do xaxim,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,svc,,TRUE,
1081,9146094,1,6,igreja catolica sao paulo aposolo,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,rf,,TRUE,
1828,7515135,1,6,IGREJA CATOLICA SR BOM JESUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
919,1094836,1,6,igreja crista maranata,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,bert,,TRUE,
837,4335382,1,6,igreja de nosso senhor jesus cristo,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,bert,,TRUE,
694,6202463,1,6,IGREJA EM CONSTRUCAO ADVENTISTA DO SETIM,OBRAS,TRUE,OBRAS,OBRAS,TRUE,snorkel,,TRUE,
1458,6246459,1,6,igreja evangelica,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,rf,,TRUE,
1652,6914997,1,6,igreja evangelica assemb de deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,rf,,TRUE,
1195,7078646,1,6,igreja evangelica assembleia de deus mis,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,lr,,TRUE,
819,8702829,1,6,IGREJA EVANGELICA C0NGREGACAO CRISTA NO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
188,7750966,1,6,igreja madalena de canossa,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,rf,,TRUE,
1859,4926052,1,6,IGREJA MATRIZ SAO MIGUEL E ALMAS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
682,6624604,1,6,IGREJA MINISTERIO APOSTOLICO NOVA ALIANC,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",FALSE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",FALSE,snorkel,,TRUE,
697,9628654,1,6,IGREJA PENTECOSTAL ADORACAO DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
1977,5411471,1,6,igreja pentecostal palavra revelada,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,bert,,TRUE,
1972,8063660,2,6,igreja quadrangular,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,bert,,TRUE,
38,10457233,1,6,igreja salao do reino das testemunhas de,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,rf,,TRUE,
34,6174271,1,6,igreja sao jose operario,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,svc,,TRUE,
31,9147677,1,6,igreja so o senhor e deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,lr,,TRUE,
35,8301243,1,6,igrja,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,lr,,TRUE,
37,7560614,1,6,imobiliara,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
33,8250400,1,6,imobiliaria,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
1774,9928594,1,6,IMOBILIARIA AFFONSO,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,snorkel,,TRUE,
40,714499,1,6,imobiliaria alho,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
39,8091003,1,6,imobiliaria bentec,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
1597,8052583,1,6,imobiliaria boturussu,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
1592,8953863,1,6,imobiliaria conrado,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
1587,1234097,1,6,imobiliaria da caixa,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
1565,7990379,1,6,imobiliaria e advocacia,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,S,TRUE,
1568,9321837,1,6,imobiliaria e bar,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,S,TRUE,
479,8553655,1,6,imobiliaria e escritorio de arquitetura,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,S,TRUE,
457,10395751,1,6,imobiliaria gardens,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,,TRUE,
464,10867573,1,6,imobiliaria gaucha,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
469,10020478,1,6,imobiliaria ibiapina,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,bert,,TRUE,
467,9995291,1,6,imobiliaria imofar,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,,TRUE,
441,7562181,1,6,imobiliaria j i,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
476,8199693,1,6,IMOBILIARIA MANGANO,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,snorkel,,TRUE,
472,8414546,1,6,imobiliaria portal imoveis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
477,7963649,1,6,imobiliaria potel imoveis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,,TRUE,
471,10191768,1,6,imobiliaria predial,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
478,7831610,1,6,IMOBILIARIA R R MARTINS,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,snorkel,,TRUE,
455,6359396,1,6,imobiliaria satelite,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,bert,,TRUE,
446,10944346,1,6,imobiliaria tano,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,,TRUE,
470,7896666,1,6,imobiliaria toutatis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
1901,1596137,1,6,imobiliaria vasconcelos imoveis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
451,7915421,1,6,imoveis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
462,8329719,1,6,imoveis teixeira imobiliaria,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,lr,,TRUE,
1021,4108339,1,6,imovel aluguel,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,bert,,TRUE,
1291,5474608,2,6,implantacao do sistema de abastecimento,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",FALSE,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",FALSE,lr,,TRUE,
1736,4244306,1,6,importadora de confeccao,- TRANSPORTE TERRESTRE,FALSE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,bert,S,TRUE,
1273,11462095,1,6,importadora de vinhos,- TRANSPORTE TERRESTRE,FALSE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",FALSE,bert,S,TRUE,
1737,8266855,2,3,industria de alimentos,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",FALSE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,FALSE,bert,,TRUE,
1301,1576162,1,6,industria de energia eletrica,ELETRICIDADE E GÁS,TRUE,ELETRICIDADE E GÁS,ELETRICIDADE E GÁS,TRUE,svc,,TRUE,
1292,7223100,2,6,INDUSTRIA DE PALMITO EM CONSERVA,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,snorkel,,TRUE,
1310,8363825,1,6,INDUSTRIA RC  TEC,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,snorkel,,TRUE,
1298,717063,1,6,industria textil poles ltda,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,FALSE,bert,,TRUE,
1284,10244020,1,6,industrial abandonado,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,lr,,TRUE,
1272,8843223,1,6,instalacao de som automotivo,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,lr,,TRUE,
1731,7147658,1,6,instituicao financeira,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,lr,,TRUE,
1733,5183067,1,6,instituto de beleza,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,rf,,TRUE,
1453,234911,1,6,instituto de conservacao e biodiversidad,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",TRUE,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",TRUE,rf,s,TRUE,
1285,10094357,1,6,IREJA MUNDIAL DO PODER DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
1282,7195308,1,6,itap agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",TRUE,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",TRUE,lr,,TRUE,
1305,7951234,1,6,JET CASA SOLUCAO EM CONSTRUCAO,OBRAS,TRUE,OBRAS,OBRAS,TRUE,snorkel,,TRUE,
1271,1447525,1,6,jf posto de lavagem e troca de oleo,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,TRUE,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,TRUE,svc,,TRUE,
1287,10593105,1,6,jl papelaria,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",TRUE,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",TRUE,svc,,TRUE,
1276,2588220,1,6,jornal gazeta do vale,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,bert,,TRUE,
798,2132530,1,6,jornal o informativo,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,bert,,TRUE,
1280,6047274,1,6,jornalista autonomo,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,bert,,TRUE,
1732,2203464,1,6,jpn transportadora,- TRANSPORTE TERRESTRE,TRUE,- TRANSPORTE TERRESTRE,- TRANSPORTE TERRESTRE,TRUE,svc,s,TRUE,
1739,6904227,1,6,JUNTA MILITAR,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,snorkel,,TRUE,
1283,1102403,1,6,juriscred financeira,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,rf,,TRUE,
1297,8256100,1,6,jvb escritorio,CONSTRUÇÃO,FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,lr,,TRUE,
1308,374227,1,6,kr,NÃO DEFINIDO,TRUE,NÃO DEFINIDO,NÃO DEFINIDO,TRUE,bert,,TRUE,
1306,9231434,1,6,laboratorio de informatica municipal,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,FALSE,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",FALSE,svc,,TRUE,
1047,5352255,1,6,laboratorio de proteses dentarias,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,lr,,TRUE,
1043,5022072,1,5,LABORATORIO HEMOLAB ANALISE CLINICA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,snorkel,,TRUE,
1032,7431855,1,5,LABORATORIO SANTA ISABEL,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,snorkel,,TRUE,
1065,7815050,1,6,lafonte distriidora de agua mineal,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",FALSE,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",FALSE,rf,s,TRUE,
1041,2896154,1,6,lajes e carpintaria sao jose,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",FALSE,CONSTRUÇÃO,CONSTRUÇÃO,FALSE,rf,s,TRUE,
1045,174692,1,6,lamila para rocadeira,DESOCUPADO,FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,rf,,TRUE,
1069,11442406,1,6,lamounier festas,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,svc,s,TRUE,
1042,11152628,1,6,lan house,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,bert,,TRUE,
1052,1972205,1,6,lan house comercial dantas,- COMÉRCIO VAREJISTA,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,rf,,TRUE,
1051,7389743,1,6,lan house estrategia,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,lr,,TRUE,
1055,176241,1,6,lan house space net informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,lr,,TRUE,
1053,5643460,1,6,LAN HOUSE W NETCOM,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,snorkel,,TRUE,
1063,1223465,1,6,lancheria,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,bert,,TRUE,
1952,753988,1,6,lancheria ponto chic,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,bert,,TRUE,
1054,8535828,1,6,lanches diversos,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,lr,,TRUE,
1064,6037391,1,6,lanchonete,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,lr,,TRUE,
1040,5246968,1,6,LANCHONETE EMPADA,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,snorkel,,TRUE,
1061,6805790,2,6,lanchonete lu,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,lr,,TRUE,
1060,4721373,1,6,lanchonete pais e filhos,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,rf,,TRUE,
1044,1309655,1,6,lanchonete sao luiz,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",FALSE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,FALSE,rf,,TRUE,
1034,3389740,1,6,lanchonete unilanches,- ALIMENTAÇÃO,TRUE,- ALIMENTAÇÃO,- ALIMENTAÇÃO,TRUE,bert,,TRUE,
1955,10292683,1,6,lanhose,DESOCUPADO,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,bert,,TRUE,
1056,6967881,1,6,LANHOUSE,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,snorkel,,TRUE,
